# field_1, field_2, field_3
-26862859755.7, 0, 0
-27250307343.6, 0, 0
-27637679229.7, 0, 0
-28024974350, 0, 0
-28412191640.8, 0, 0
-28799330039.7, 0, 0
-29186388485.2, 0, 0
-29573365916.4, 0, 0
-29960261274, 0, 0
-30347073499, 0, 0
-30733801533.7, 0, 0
-31120444321.3, 0, 0
-31507000806, 0, 0
-31893469932.8, 0, 0
-32279850648, 0, 0
-32666141898.6, 0, 0
-33052342632.8, 0, 0
-33438451799.8, 0, 0
-33824468349.6, 0, 0
-34210391233.7, 0, 0
-34596219404, 0, 0
-34981951814, 0, 0
-35367587418, 0, 0
-35753125171.3, 0, 0
-36138564030.4, 0, 0
-36523902952.9, 0, 0
-36909140897.3, 0, 0
-37294276823.3, 0, 0
-37679309691.8, 0, 0
-38064238464.5, 0, 0
-38449062104.7, 0, 0
-38833779576.2, 0, 0
-39218389844.4, 0, 0
-39602891875.8, 0, 0
-39987284637.6, 0, 0
-40371567098.8, 0, 0
-40755738229, 0, 0
-41139796999.2, 0, 0
-41523742381.7, 0, 0
-41907573349.6, 0, 0
-42291288877.6, 0, 0
-42674887941.3, 0, 0
-43058369517.6, 0, 0
-43441732584.5, 0, 0
-43824976121.5, 0, 0
-44208099109, 0, 0
-44591100528.8, 0, 0
-44973979363.9, 0, 0
-45356734598.4, 0, 0
-45739365217.9, 0, 0
-46121870209.1, 0, 0
-46504248559.8, 0, 0
-46886499259.5, 0, 0
-47268621298.6, 0, 0
-47650613668.9, 0, 0
-48032475363.5, 0, 0
-48414205376.8, 0, 0
-48795802704.5, 0, 0
-49177266343.5, 0, 0
-49558595292.2, 0, 0
-49939788550.2, 0, 0
-50320845118.4, 0, 0
-50701763999.2, 0, 0
-51082544196.1, 0, 0
-51463184714.2, 0, 0
-51843684559.8, 0, 0
-52224042740.5, 0, 0
-52604258265.5, 0, 0
-52984330145.2, 0, 0
-53364257391.3, 0, 0
-53744039017.2, 0, 0
-54123674037.4, 0, 0
-54503161467.8, 0, 0
-54882500326, 0, 0
-55261689630.7, 0, 0
-55640728402.1, 0, 0
-56019615662.1, 0, 0
-56398350433.5, 0, 0
-56776931741, 0, 0
-57155358610.5, 0, 0
-57533630069.5, 0, 0
-57911745146.9, 0, 0
-58289702873, 0, 0
-58667502279.6, 0, 0
-59045142400.1, 0, 0
-59422622269.2, 0, 0
-59799940923.2, 0, 0
-60177097399.9, 0, 0
-60554090738.4, 0, 0
-60930919979.6, 0, 0
-61307584165.8, 0, 0
-61684082340.8, 0, 0
-62060413549.9, 0, 0
-62436576840, 0, 0
-62812571259.4, 0, 0
-63188395858, 0, 0
-63564049687.4, 0, 0
-63939531800.7, 0, 0
-64314841252.3, 0, 0
-64689977098.6, 0, 0
-65064938397.1, 0, 0
-65439724207.2, 0, 0
-65814333589.9, 0, 0
-66188765607.5, 0, 0
-66563019324.2, 0, 0
-66937093805.6, 0, 0
-67310988119.1, 0, 0
-67684701333.5, 0, 0
-68058232519.3, 0, 0
-68431580748.7, 0, 0
-68804745095.4, 0, 0
-69177724634.9, 0, 0
-69550518444.2, 0, 0
-69923125601.9, 0, 0
-70295545188.4, 0, 0
-70667776285.5, 0, 0
-71039817977.2, 0, 0
-71411669348.5, 0, 0
-71783329486.6, 0, 0
-72154797480, 0, 0
-72526072419.2, 0, 0
-72897153396, 0, 0
-73268039504.3, 0, 0
-73638729839.5, 0, 0
-74009223498.6, 0, 0
-74379519580.6, 0, 0
-74749617186, 0, 0
-75119515417, 0, 0
-75489213377.6, 0, 0
-75858710173.5, 0, 0
-76228004615.1, 0, 0
-76524064116.2, 0, 0
77300051126.3, 0, 0
76995293061.5, 0, 0
76623093472.5, 0, 0
76250674367.1, 0, 0
75878036764.8, 0, 0
75505181686.6, 0, 0
75132110155.1, 0, 0
74758823194, 0, 0
74385321828.7, 0, 0
74011607085.9, 0, 0
73637679993.7, 0, 0
73263541581.5, 0, 0
72889192880.2, 0, 0
72514634922.2, 0, 0
72139868740.9, 0, 0
71764895371.3, 0, 0
71389715849.9, 0, 0
71014331214.2, 0, 0
70638742503.2, 0, 0
70262950757.3, 0, 0
69886957018.1, 0, 0
69510762328.5, 0, 0
69134367732.8, 0, 0
68757774276.6, 0, 0
68380983006.5, 0, 0
68003994970.9, 0, 0
67626811218.9, 0, 0
67249432801.3, 0, 0
66871860769.9, 0, 0
66494096177.9, 0, 0
-nan, 0, 0
140035926097, 0, 0
139797022461, 0, 0
139559933626, 0, 0
139306867219, 0, 0
64223523981.2, 0, 0
63844441054.6, 0, 0
63465174036, 0, 0
63085723989.3, 0, 0
62706091979.7, 0, 0
62326279073.4, 0, 0
61946286337.7, 0, 0
61566114841.2, 0, 0
61185765653.4, 0, 0
60805239845.1, 0, 0
60424538488.2, 0, 0
60043662655.7, 0, 0
59662613421.5, 0, 0
59281391860.7, 0, 0
58899999049.7, 0, 0
58518436065.6, 0, 0
58136703986.6, 0, 0
57754803892.3, 0, 0
57372736863, 0, 0
56990503980, 0, 0
56608106325.9, 0, 0
56225544984.1, 0, 0
55842821039, 0, 0
55459935576.1, 0, 0
55076889681.7, 0, 0
54693684443.5, 0, 0
54310320949.6, 0, 0
53926800289.4, 0, 0
53543123553.3, 0, 0
53159291832.4, 0, 0
52775306218.9, 0, 0
52391167805.8, 0, 0
52006877687.1, 0, 0
51622436957.9, 0, 0
51237846713.7, 0, 0
50853108051.4, 0, 0
50468222068.4, 0, 0
50083189863.2, 0, 0
49698012535.1, 0, 0
49312691184.2, 0, 0
48927226911.5, 0, 0
-nan, 0, 0
109031521675, 0, 0
108514815390, 0, 0
107833437416, 0, 0
107151786406, 0, 0
106469864117, 0, 0
105787672305, 0, 0
105105212729, 0, 0
104422487148, 0, 0
103739497326, 0, 0
103056245023, 0, 0
102372732005, 0, 0
101688960037, 0, 0
101004930887, 0, 0
100320646321, 0, 0
99636108109.9, 0, 0
98951318024.7, 0, 0
98266277837.3, 0, 0
97580989321.2, 0, 0
96895454251, 0, 0
96209674402.8, 0, 0
95523651553.8, 0, 0
94837387482.3, 0, 0
94150883968, 0, 0
93464142791.8, 0, 0
92777165735.7, 0, 0
92089954582.9, 0, 0
91402511117.8, 0, 0
90714837125.8, 0, 0
90026934393.7, 0, 0
89338804709.1, 0, 0
88650449860.9, 0, 0
87961871639.1, 0, 0
87273071834.8, 0, 0
86584052239.9, 0, 0
85894814647.7, 0, 0
85205360852.4, 0, 0
84515692649.2, 0, 0
83825811834.2, 0, 0
83135720204.8, 0, 0
82445419559, 0, 0
81754911696.2, 0, 0
81064198416.4, 0, 0
80373281520.6, 0, 0
79682162811, 0, 0
78990844090.3, 0, 0
78299327162.5, 0, 0
77607613832.3, 0, 0
76915705905.1, 0, 0
76223605187.5, 0, 0
75531313486.8, 0, 0
74838832611, 0, 0
74146164369.2, 0, 0
73453310571, 0, 0
72760273027, 0, 0
72067053548.6, 0, 0
71373653947.8, 0, 0
70680076037.4, 0, 0
69986321631.1, 0, 0
69292392543.1, 0, 0
68598290588.5, 0, 0
67904017582.9, 0, 0
67209575342.7, 0, 0
66514965685.1, 0, 0
65820190427.7, 0, 0
65125251388.9, 0, 0
64430150387.6, 0, 0
63734889243.5, 0, 0
63039469776.7, 0, 0
62343893808.2, 0, 0
61648163159.1, 0, 0
60952279651.5, 0, 0
60256245107.8, 0, 0
59560061350.9, 0, 0
58863730204.5, 0, 0
58167253492.5, 0, 0
57470633039.5, 0, 0
56773870670.4, 0, 0
56076968210.7, 0, 0
55379927486.3, 0, 0
54682750323.5, 0, 0
53985438549, 0, 0
53287993990.1, 0, 0
52590418474.4, 0, 0
51892713829.6, 0, 0
51194881884.2, 0, 0
50496924466.9, 0, 0
49798843406.5, 0, 0
49100640532.5, 0, 0
48402317674.4, 0, 0
47703876662.3, 0, 0
47005319326.2, 0, 0
46306647496.8, 0, 0
45607863004.8, 0, 0
44908967681.1, 0, 0
44209963356.9, 0, 0
43510851863.8, 0, 0
42811635033.3, 0, 0
42112314697.3, 0, 0
41412892687.7, 0, 0
40713370836.7, 0, 0
40013750976.7, 0, 0
39314034940, 0, 0
38614224559.2, 0, 0
37914321667, 0, 0
37214328096.2, 0, 0
36514245679.5, 0, 0
35814076249.8, 0, 0
35113821640.2, 0, 0
34413483683.5, 0, 0
33713064212.9, 0, 0
33012565061.3, 0, 0
32311988061.7, 0, 0
31611335047.2, 0, 0
30910607850.7, 0, 0
30209808305.1, 0, 0
29508938243.2, 0, 0
28807999498, 0, 0
28106993902, 0, 0
27405923287.9, 0, 0
26704789488.2, 0, 0
26003594335.3, 0, 0
25302339661.2, 0, 0
24601027298.2, 0, 0
23899659078.2, 0, 0
23198236832.9, 0, 0
22496762393.6, 0, 0
21795237592, 0, 0
21093664258.9, 0, 0
20392044225.3, 0, 0
19690379321.8, 0, 0
18988671378.7, 0, 0
18286922226.1, 0, 0
17585133693.8, 0, 0
16883307611.2, 0, 0
16181445807.6, 0, 0
15479550111.8, 0, 0
14777622352.2, 0, 0
14075664357.2, 0, 0
13373677954.2, 0, 0
12671664970.8, 0, 0
11969627234, 0, 0
11267566570.2, 0, 0
10565484805.7, 0, 0
9863383766.27, 0, 0
9161265276.99, 0, 0
8459131162.86, 0, 0
7756983248, 0, 0
7054823356.38, 0, 0
6352653311.31, 0, 0
5650474935.48, 0, 0
4948290051.41, 0, 0
4246100480.65, 0, 0
3543908044.41, 0, 0
2841714563.31, 0, 0
2139521857.46, 0, 0
1437331746.08, 0, 0
735146048.23, 0, 0
32966581.9396, 0, 0
-669204835.166, 0, 0
-1371366386.11, 0, 0
-2073516254.86, 0, 0
-2775652625.58, 0, 0
-3477773683.59, 0, 0
-4179877614.6, 0, 0
-4881962605.17, 0, 0
-5584026842.59, 0, 0
-6286068514.81, 0, 0
-6988085810.64, 0, 0
-7690076919.59, 0, 0
-8392040031.99, 0, 0
-9093973338.83, 0, 0
-9795875032.17, 0, 0
-10497743304.5, 0, 0
-11199576349.7, 0, 0
-11901372361.9, 0, 0
-12603129536.6, 0, 0
-13304846069.7, 0, 0
-14006520158.3, 0, 0
-14708150000.3, 0, 0
-15409733794.6, 0, 0
-16111269740.8, 0, 0
-16812756039.6, 0, 0
-17514190892.8, 0, 0
-18215572502.8, 0, 0
-18916899073.2, 0, 0
-19618168808.5, 0, 0
-20319379914.3, 0, 0
-21020530597.3, 0, 0
-21721619064.8, 0, 0
-22422643525.5, 0, 0
-23123602189.1, 0, 0
-23824493266.3, 0, 0
-24525314969, 0, 0
-25226065509.9, 0, 0
-25926743103, 0, 0
-26627345963.6, 0, 0
-27327872307.7, 0, 0
-28028320352.8, 0, 0
-28728688317.4, 0, 0
-29428974421, 0, 0
-30129176884.6, 0, 0
-30829293930.1, 0, 0
-31529323780.8, 0, 0
-32229264661.2, 0, 0
-32929114796.8, 0, 0
-33628872414.6, 0, 0
-34328535742.7, 0, 0
-35028103010.5, 0, 0
-35727572448.8, 0, 0
-36426942289.4, 0, 0
-37126210765.5, 0, 0
-37825376111.8, 0, 0
-38524436564.1, 0, 0
-39223390359.7, 0, 0
-39922235737.1, 0, 0
-40620970936.2, 0, 0
-41319594198.3, 0, 0
-42018103766.2, 0, 0
-42716497883.7, 0, 0
-43414774796.4, 0, 0
-44112932751.3, 0, 0
-44810969996.5, 0, 0
-45508884781.9, 0, 0
-46206675358.5, 0, 0
-46904339979.1, 0, 0
-47601876897.9, 0, 0
-48299284370.4, 0, 0
-48996560653.9, 0, 0
-49693704006.9, 0, 0
-50390712689.4, 0, 0
-51087584963.5, 0, 0
-51784319092.2, 0, 0
-52480913340.2, 0, 0
-53177365974.1, 0, 0
-53873675261.6, 0, 0
-54569839472.5, 0, 0
-55265856877.9, 0, 0
-55961725750.2, 0, 0
-56657444364.2, 0, 0
-57353010995.8, 0, 0
-58048423922.6, 0, 0
-58743681424, 0, 0
-59438781781, 0, 0
-60133723276.1, 0, 0
-60828504194.1, 0, 0
-61523122820.6, 0, 0
-62217577443.8, 0, 0
-62911866353, 0, 0
-63605987839.5, 0, 0
-64299940196.4, 0, 0
-64993721718.5, 0, 0
-65687330702.2, 0, 0
-66380765446, 0, 0
-67074024249.9, 0, 0
-67767105415.9, 0, 0
-68460007247.8, 0, 0
-69152728051, 0, 0
-69845266133.1, 0, 0
-70537619803.3, 0, 0
-71229787372.8, 0, 0
-71921767154.5, 0, 0
-72613557463.2, 0, 0
-73305156615.9, 0, 0
-73996562931.2, 0, 0
-74687774729.5, 0, 0
-75378790333.5, 0, 0
-76069608067.6, 0, 0
-76760226258.1, 0, 0
-77450643233.5, 0, 0
-78140857323.9, 0, 0
-78830866861.8, 0, 0
-79520670181.4, 0, 0
-80210265618.9, 0, 0
-80899651512.7, 0, 0
-81588826202.9, 0, 0
-82277788032, 0, 0
-82966535344.4, 0, 0
-83655066486.3, 0, 0
-84343379806.3, 0, 0
-85031473655.1, 0, 0
-85719346384.9, 0, 0
-86406996350.8, 0, 0
-87094421909.4, 0, 0
-87781621419.7, 0, 0
-88468593242.7, 0, 0
-89155335741.6, 0, 0
-89841847281.6, 0, 0
-90528126230.3, 0, 0
-91214170957.2, 0, 0
-91899979834.2, 0, 0
-92585551235.1, 0, 0
-93270883536.2, 0, 0
-93955975115.8, 0, 0
-94640824354.4, 0, 0
-95325429634.8, 0, 0
-96009789342, 0, 0
-96693901863.3, 0, 0
-97377765588.1, 0, 0
-98061378908.1, 0, 0
-98744740217.4, 0, 0
-99427847912.3, 0, 0
-100110700391, 0, 0
-100793296055, 0, 0
-101475633307, 0, 0
-102157710553, 0, 0
-102839526200, 0, 0
-103521078659, 0, 0
-104202366341, 0, 0
-104883387663, 0, 0
-105564141040, 0, 0
-106244624893, 0, 0
-106924837643, 0, 0
-107604777715, 0, 0
-108284443536, 0, 0
-108963833534, 0, 0
-109642946141, 0, 0
-110321779791, 0, 0
-111000332920, 0, 0
-111678603967, 0, 0
-112356591374, 0, 0
-113034293584, 0, 0
-113711709043, 0, 0
-114388835910, 0, 0
-114991896002, 0, 0
78163978963.1, 0, 0
77855986673.7, 0, 0
77479794028.6, 0, 0
77103376976.4, 0, 0
76726736557.8, 0, 0
76349873815.5, 0, 0
75972789793.4, 0, 0
75595485536.9, 0, 0
75217962092.9, 0, 0
74840220509.8, 0, 0
74462261837.3, 0, 0
74084087126.8, 0, 0
73705697430.8, 0, 0
73327093803.6, 0, 0
72948277300.5, 0, 0
72569248978.6, 0, 0
72190009896.1, 0, 0
71810561112.7, 0, 0
71430903689.6, 0, 0
71051038689.2, 0, 0
70670967175.3, 0, 0
70290690213.2, 0, 0
69910208869.2, 0, 0
69529524211.5, 0, 0
69148637309, 0, 0
68767549232.4, 0, 0
68386261053.5, 0, 0
68004773845.5, 0, 0
67623088682.7, 0, 0
67241206641, 0, 0
-nan, 0, 0
141424118477, 0, 0
141221598033, 0, 0
140995936268, 0, 0
140931239432, 0, 0
64945840332.8, 0, 0
64562610365, 0, 0
64179192169.3, 0, 0
63795586832.8, 0, 0
63411795443.5, 0, 0
63027819090.7, 0, 0
62643658865.1, 0, 0
62259315858.1, 0, 0
61874791162.8, 0, 0
61490085873, 0, 0
61105201084, 0, 0
60720137892, 0, 0
60334897394.5, 0, 0
59949480690, 0, 0
59563888878.1, 0, 0
59178123059.5, 0, 0
58792184336.2, 0, 0
58406073811.1, 0, 0
58019792588.1, 0, 0
57633341772.4, 0, 0
57246722470.1, 0, 0
56859935788.3, 0, 0
56472982835.3, 0, 0
56085864720.3, 0, 0
55698582553.7, 0, 0
55311137446.6, 0, 0
54923530511.4, 0, 0
54535762861.4, 0, 0
54147835610.8, 0, 0
53759749874.9, 0, 0
53371506769.9, 0, 0
52983107413, 0, 0
52594552922.2, 0, 0
52205844416.7, 0, 0
51816983016.4, 0, 0
51427969842.2, 0, 0
51038806016, 0, 0
50649492660.4, 0, 0
50260030899.1, 0, 0
49870421856.7, 0, 0
49480666658.3, 0, 0
109966414097, 0, 0
109590376651, 0, 0
109066653335, 0, 0
108390639698, 0, 0
107704603155, 0, 0
107018291952, 0, 0
106331707872, 0, 0
105644852696, 0, 0
104957728211, 0, 0
104270336201, 0, 0
103582678456, 0, 0
102894756763, 0, 0
102206572913, 0, 0
101518128697, 0, 0
100829425910, 0, 0
100140466344, 0, 0
99451251797, 0, 0
98761784064.6, 0, 0
98072064945.8, 0, 0
97382096240.2, 0, 0
96691879748.7, 0, 0
96001417273.7, 0, 0
95310710618.5, 0, 0
94619761588, 0, 0
93928571988.1, 0, 0
93237143626, 0, 0
92545478310.1, 0, 0
91853577849.9, 0, 0
91161444056.3, 0, 0
90469078741, 0, 0
89776483717.1, 0, 0
89083660798.7, 0, 0
88390611801.3, 0, 0
87697338541.1, 0, 0
87003842835.7, 0, 0
86310126503.5, 0, 0
85616191364.2, 0, 0
84922039238.5, 0, 0
84227671948.1, 0, 0
83533091315.6, 0, 0
82838299164.8, 0, 0
82143297320.4, 0, 0
81448087608.1, 0, 0
80752671854.6, 0, 0
80057051887.4, 0, 0
79361229535, 0, 0
78665206627, 0, 0
77968984993.7, 0, 0
77272566466.5, 0, 0
76575952877.3, 0, 0
75879146059.3, 0, 0
75182147846.2, 0, 0
74484960072.9, 0, 0
73787584574.8, 0, 0
73090023188.2, 0, 0
72392277750.3, 0, 0
71694350099.1, 0, 0
70996242073.1, 0, 0
70297955511.8, 0, 0
69599492255.5, 0, 0
68900854144.9, 0, 0
68202043021.8, 0, 0
67503060728.4, 0, 0
66803909107.7, 0, 0
66104590003.5, 0, 0
65405105259.9, 0, 0
64705456722.1, 0, 0
64005646235.6, 0, 0
63305675646.5, 0, 0
62605546801.8, 0, 0
61905261548.7, 0, 0
61204821735.3, 0, 0
60504229210.2, 0, 0
59803485822.2, 0, 0
59102593421.2, 0, 0
58401553857, 0, 0
57700368980.5, 0, 0
56999040642.6, 0, 0
56297570695.1, 0, 0
55595960989.8, 0, 0
54894213379.2, 0, 0
54192329716.3, 0, 0
53490311854.5, 0, 0
52788161647.3, 0, 0
52085880949, 0, 0
51383471614, 0, 0
50680935497.3, 0, 0
49978274453.8, 0, 0
49275490339.4, 0, 0
48572585009.6, 0, 0
47869560320.9, 0, 0
47166418129.4, 0, 0
46463160292.1, 0, 0
45759788665.9, 0, 0
45056305107.9, 0, 0
44352711475.6, 0, 0
43649009626.9, 0, 0
42945201419.4, 0, 0
42241288711.4, 0, 0
41537273361.1, 0, 0
40833157226.8, 0, 0
40128942167.2, 0, 0
39424630041, 0, 0
38720222706.9, 0, 0
38015722024, 0, 0
37311129851.3, 0, 0
36606448047.9, 0, 0
35901678472.9, 0, 0
35196822985.5, 0, 0
34491883445.1, 0, 0
33786861710.9, 0, 0
33081759642.2, 0, 0
32376579098.4, 0, 0
31671321938.6, 0, 0
30965990022.1, 0, 0
30260585208.1, 0, 0
29555109355.8, 0, 0
28849564324.1, 0, 0
28143951972.1, 0, 0
27438274158.7, 0, 0
26732532742.5, 0, 0
26026729582.2, 0, 0
25320866536.3, 0, 0
24614945463.1, 0, 0
23908968220.7, 0, 0
23202936667.2, 0, 0
22496852660.1, 0, 0
21790718057.2, 0, 0
21084534715.7, 0, 0
20378304492.6, 0, 0
19672029245, 0, 0
18965710829.1, 0, 0
18259351101.4, 0, 0
17552951917.8, 0, 0
16846515133.9, 0, 0
16140042605.1, 0, 0
15433536186.5, 0, 0
14726997732.6, 0, 0
14020429097.8, 0, 0
13313832135.8, 0, 0
12607208700.3, 0, 0
11900560644.4, 0, 0
11193889820.6, 0, 0
10487198081.3, 0, 0
9780487278.37, 0, 0
9073759262.93, 0, 0
8367015886.08, 0, 0
7660258997.95, 0, 0
6953490448.58, 0, 0
6246712087.26, 0, 0
5539925762.8, 0, 0
4833133323.54, 0, 0
4126336617.19, 0, 0
3419537490.82, 0, 0
2712737791.12, 0, 0
2005939363.99, 0, 0
1299144054.76, 0, 0
592353708.277, 0, 0
-114429831.495, 0, 0
-821204721.029, 0, 0
-1527969117.52, 0, 0
-2234721179.01, 0, 0
-2941459063.89, 0, 0
-3648180931.63, 0, 0
-4354884942.15, 0, 0
-5061569256.2, 0, 0
-5768232035.33, 0, 0
-6474871441.75, 0, 0
-7181485638.46, 0, 0
-7888072789.38, 0, 0
-8594631058.98, 0, 0
-9301158612.76, 0, 0
-10007653617, 0, 0
-10714114238.6, 0, 0
-11420538645.7, 0, 0
-12126925007.1, 0, 0
-12833271492.3, 0, 0
-13539576272.1, 0, 0
-14245837517.8, 0, 0
-14952053401.9, 0, 0
-15658222097.7, 0, 0
-16364341779.4, 0, 0
-17070410622.2, 0, 0
-17776426802.6, 0, 0
-18482388497.3, 0, 0
-19188293884.9, 0, 0
-19894141144.4, 0, 0
-20599928455.9, 0, 0
-21305654000.9, 0, 0
-22011315961.5, 0, 0
-22716912521.1, 0, 0
-23422441864.2, 0, 0
-24127902176.1, 0, 0
-24833291643.7, 0, 0
-25538608454.5, 0, 0
-26243850797.4, 0, 0
-26949016862.4, 0, 0
-27654104840.7, 0, 0
-28359112924.5, 0, 0
-29064039307.4, 0, 0
-29768882183.8, 0, 0
-30473639749.9, 0, 0
-31178310202.6, 0, 0
-31882891740.2, 0, 0
-32587382562.3, 0, 0
-33291780869.7, 0, 0
-33996084864.3, 0, 0
-34700292749.7, 0, 0
-35404402730.4, 0, 0
-36108413012.3, 0, 0
-36812321802.7, 0, 0
-37516127310.1, 0, 0
-38219827744.5, 0, 0
-38923421317.1, 0, 0
-39626906240.5, 0, 0
-40330280728.8, 0, 0
-41033542997.3, 0, 0
-41736691262.8, 0, 0
-42439723743.6, 0, 0
-43142638659.2, 0, 0
-43845434230.7, 0, 0
-44548108680.7, 0, 0
-45250660233.1, 0, 0
-45953087113.4, 0, 0
-46655387548.4, 0, 0
-47357559766.7, 0, 0
-48059601998.2, 0, 0
-48761512474.2, 0, 0
-49463289428, 0, 0
-50164931093.9, 0, 0
-50866435708.1, 0, 0
-51567801508.4, 0, 0
-52269026733.8, 0, 0
-52970109625.3, 0, 0
-53671048425.3, 0, 0
-54371841378, 0, 0
-55072486728.9, 0, 0
-55772982725.6, 0, 0
-56473327616.7, 0, 0
-57173519653.3, 0, 0
-57873557087.4, 0, 0
-58573438173.2, 0, 0
-59273161166.4, 0, 0
-59972724324.3, 0, 0
-60672125906.2, 0, 0
-61371364173, 0, 0
-62070437387.1, 0, 0
-62769343813.2, 0, 0
-63468081717.2, 0, 0
-64166649367.1, 0, 0
-64865045032.8, 0, 0
-65563266985.6, 0, 0
-66261313498.9, 0, 0
-66959182847.9, 0, 0
-67656873309.5, 0, 0
-68354383162.7, 0, 0
-69051710688, 0, 0
-69748854168.2, 0, 0
-70445811887.6, 0, 0
-71142582132.5, 0, 0
-71839163191.3, 0, 0
-72535553354.1, 0, 0
-73231750912.9, 0, 0
-73927754161.8, 0, 0
-74623561396.7, 0, 0
-75319170915.6, 0, 0
-76014581018.3, 0, 0
-76709790006.7, 0, 0
-77404796184.7, 0, 0
-78099597858.1, 0, 0
-78794193334.7, 0, 0
-79488580924.5, 0, 0
-80182758939.4, 0, 0
-80876725693.2, 0, 0
-81570479502.2, 0, 0
-82264018684.3, 0, 0
-82957341559.7, 0, 0
-83650446450.6, 0, 0
-84343331681.3, 0, 0
-85035995578.3, 0, 0
-85728436470.2, 0, 0
-86420652687.4, 0, 0
-87112642563.2, 0, 0
-87804404432.1, 0, 0
-88495936631.5, 0, 0
-89187237500.6, 0, 0
-89878305380.8, 0, 0
-90569138615.9, 0, 0
-91259735551.6, 0, 0
-91950094536, 0, 0
-92640213919.4, 0, 0
-93330092054.4, 0, 0
-94019727295.5, 0, 0
-94709118000, 0, 0
-95398262526.9, 0, 0
-96087159237.8, 0, 0
-96775806496.5, 0, 0
-97464202669, 0, 0
-98152346123.7, 0, 0
-98840235231.4, 0, 0
-99527868365, 0, 0
-100215243900, 0, 0
-100902360214, 0, 0
-101589215686, 0, 0
-102275808700, 0, 0
-102962137640, 0, 0
-103648200893, 0, 0
-104333996849, 0, 0
-105019523898, 0, 0
-105704780437, 0, 0
-106389764861, 0, 0
-107074475570, 0, 0
-107758910964, 0, 0
-108443069449, 0, 0
-109126949430, 0, 0
-109810549316, 0, 0
-110493867519, 0, 0
-111176902452, 0, 0
-111859652532, 0, 0
-112542116178, 0, 0
-113224291811, 0, 0
-113906177854, 0, 0
-114587772734, 0, 0
-115269074596, 0, 0
-115875548574, 0, 0
79042371948.7, 0, 0
78731094398.9, 0, 0
78350845640.1, 0, 0
77970367447, 0, 0
77589660882.6, 0, 0
77208727011.3, 0, 0
76827566899.2, 0, 0
76446181613.8, 0, 0
76064572224.1, 0, 0
75682739800.7, 0, 0
75300685415.7, 0, 0
74918410142.7, 0, 0
74535915056.7, 0, 0
74153201234.1, 0, 0
73770269753.1, 0, 0
73387121693, 0, 0
73003758134.7, 0, 0
72620180160.6, 0, 0
72236388854.4, 0, 0
71852385301.4, 0, 0
71468170588, 0, 0
71083745802.4, 0, 0
70699112034, 0, 0
70314270373.5, 0, 0
69929221913.1, 0, 0
69543967746.4, 0, 0
69158508968.2, 0, 0
68772846674.9, 0, 0
68386981963.9, 0, 0
68000915934.4, 0, 0
67614649686.5, 0, 0
142867673797, 0, 0
142664516867, 0, 0
142431124069, 0, 0
142270483713, 0, 0
65680353772.4, 0, 0
65292909393, 0, 0
64905272533.5, 0, 0
64517444304.4, 0, 0
64129425817.5, 0, 0
63741218185.8, 0, 0
63352822523.7, 0, 0
62964239946.5, 0, 0
62575471571, 0, 0
62186518515.1, 0, 0
61797381897.8, 0, 0
61408062839.4, 0, 0
61018562461.3, 0, 0
60628881886.1, 0, 0
60239022237.6, 0, 0
59848984640.6, 0, 0
59458770221.1, 0, 0
59068380106.4, 0, 0
58677815424.7, 0, 0
58287077305.2, 0, 0
57896166878.6, 0, 0
57505085276.4, 0, 0
57113833631.2, 0, 0
56722413076.7, 0, 0
56330824747.7, 0, 0
55939069780, 0, 0
55547149310.4, 0, 0
55155064476.9, 0, 0
54762816418.3, 0, 0
54370406274.7, 0, 0
53977835186.9, 0, 0
53585104296.8, 0, 0
53192214747.4, 0, 0
52799167682.5, 0, 0
52405964247, 0, 0
52012605586.7, 0, 0
51619092848.4, 0, 0
51225427179.6, 0, 0
50831609729.2, 0, 0
50437641646.5, 0, 0
50043524082.1, 0, 0
110841748761, 0, 0
110450412391, 0, 0
109921240047, 0, 0
109239823143, 0, 0
108548051490, 0, 0
107855999865, 0, 0
107163670082, 0, 0
106471063954, 0, 0
105778183296, 0, 0
105085029925, 0, 0
104391605659, 0, 0
103697912317, 0, 0
103003951721, 0, 0
102309725694, 0, 0
101615236058, 0, 0
100920484640, 0, 0
100225473266, 0, 0
99530203762.9, 0, 0
98834677961.5, 0, 0
98138897692.1, 0, 0
97442864786.6, 0, 0
96746581078.4, 0, 0
96050048402.1, 0, 0
95353268593.7, 0, 0
94656243490.3, 0, 0
93958974930.3, 0, 0
93261464753.6, 0, 0
92563714800.9, 0, 0
91865726914.4, 0, 0
91167502937.4, 0, 0
90469044714.4, 0, 0
89770354091.1, 0, 0
89071432914.4, 0, 0
88372283032.1, 0, 0
87672906293.5, 0, 0
86973304548.6, 0, 0
86273479649, 0, 0
85573433446.8, 0, 0
84873167795.7, 0, 0
84172684550.2, 0, 0
83471985565.8, 0, 0
82771072699.1, 0, 0
82069947807.7, 0, 0
81368612750.3, 0, 0
80667069386.4, 0, 0
79965319576.7, 0, 0
79263365182.6, 0, 0
78561208066.6, 0, 0
77858850092.2, 0, 0
77156293123.6, 0, 0
76453539026, 0, 0
75750589665.6, 0, 0
75047446909.2, 0, 0
74344112624.8, 0, 0
73640588681, 0, 0
72936876947.3, 0, 0
72232979294, 0, 0
71528897592.1, 0, 0
70824633713.7, 0, 0
70120189531.3, 0, 0
69415566918.3, 0, 0
